Front	Back	Tags
"with osteoarthritis. motion. There is no redness or warmth over the joints. Her distal interphalangeal Choice B: Psoriatic arthritis is a spondyloarthropathy that can present with dactylitis (“sausage digits”), enthesitis, and asymmetric or symmetric oligoarthritis. It often involves the DIP joints, which are spared in rheumatoid arthritis. Most patients have visible psoriatic skin lesions or nail pitting, which are absent in this case. Fatigue and weight loss are joints are unaffected. Her ankles are also mildly swollen, with some tenderness on less prominent in PsA, and radiographs would often show new bone formation rather than periarticular osteopenia. The absence of any dermatologic or nail findings makes this diagnosis unlikely. passive dorsiflexion, but no signs of enthesitis. There is no visible skin rash, no nail Choice C: Reactive arthritis typically occurs in younger adults following a gastrointestinal or genitourinary infection and presents as an asymmetric oligoarthritis, often affecting the knees, ankles, or sacroiliac joints. It is usually accompanied by extra-articular features such as urethritis, conjunctivitis, or mucosal ulcers. Reactive arthritis belongs to the pitting, and no scalp lesions. The rest of her examination is unremarkable. Laboratory HLA-B27–associated spondyloarthropathies and commonly includes enthesitis or dactylitis. This patient has no preceding infectious symptoms, no asymmetric joint involvement, and no enthesitis, making reactive arthritis an unlikely diagnosis. testing reveals anemia and an elevated inflammatory marker profile. Radiographs Choice E: Systemic lupus erythematosus (SLE) is a multisystem autoimmune disease that can involve the joints, skin, kidneys, blood cells, and CNS. The arthritis in lupus is typically migratory, non-erosive, and less destructive than RA. SLE is commonly associated with positive ANA, anti-dsDNA, and anti-Smith antibodies, but anti-CCP is not seen. Patients show soft tissue swelling and periarticular osteopenia without erosions. Which of the often present with systemic findings such as fever, malar rash, photosensitivity, oral ulcers, and cytopenias, none of which are present in this case. following is the most likely diagnosis? Bottom line: Rheumatoid arthritis presents in young women with chronic, symmetric small-joint inflammation, prolonged morning stiffness, positive RF and anti-CCP, and systemic features such as fatigue and weight loss. Early diagnosis is critical to prevent irreversible joint destruction and functional decline. Physiolog Musculoskeletal (Arthritis and Non
A. Osteoarthritis y spondyloarthropathies) e Subject System Topic B. Psoriatic arthritis C. Reactive arthritis D. Rheumatoid arthritis E. Systemic lupus erythematosus A 28-year-old man comes to emergency after falling off his skateboard. He"	"A. Osteoarthritis y spondyloarthropathies) e Subject System Topic

has pain in his left shoulder and holds his arm slightly abducted and externally The correct answer is A"	General
"Which of the following is the most likely cause of this patient’s acute presentation? High Yield USMLE Audio Answer: Cut to the chase Audio Answer:
A. Axillary nerve injury; anterior shoulder dislocation B. Axillary nerve injury; clavicular fracture Bottom line: C. Axillary nerve injury; surgical neck of humerus fracture Axillary nerve injury causes decreased sensation over the lateral deltoid and shoulder abduction. It can be caused by anterior shoulder dislocation or surgical neck of humerus fracture. D. Long thoracic nerve injury; winged scapula Anatom Musculoskeletal (Bone/joint injuries and Non E. Median nerve injury; supracondylar fracture of humerus y infections) e Subject System Topic"	"C. Axillary nerve injury; surgical neck of humerus fracture Axillary nerve injury causes decreased sensation over the lateral deltoid and shoulder abduction. It can be caused by anterior shoulder dislocation or surgical neck of humerus fracture.

The correct answer is C"	General
"feature is the presence of neurologic symptoms, which this patient does not have. Physical examination in cubital tunnel syndrome typically shows a positive Tinel sign over the ulnar groove and may reproduce symptoms with elbow flexion. The absence of any sensory disturbance or intrinsic hand weakness in this case makes cubital tunnel syndrome unlikely. Additionally, pain triggered specifically by wrist flexion against resistance points toward a muscular origin, not nerve compression. Choice B: Lateral epicondylitis presents with pain on the lateral aspect of the elbow, often due to repetitive extension and gripping movements. It involves inflammation of the extensor carpi radialis brevis and is triggered by resisted wrist extension, not flexion. This patient’s pain is clearly medial, and the provocative movement is wrist flexion, not extension, which makes lateral epicondylitis anatomically inconsistent with the presentation. Although both conditions are overuse injuries and have similar mechanisms, the side and movement provoking symptoms are crucial for differentiation.
A. Cubital tunnel syndrome Choice D: This disorder involves inflammation of the bursa overlying the olecranon process, typically presenting with visible swelling and tenderness over the posterior elbow. It may result from trauma, repetitive pressure, or infection. In this patient, there is no mention of swelling, erythema, or posterior elbow pain. Furthermore, pain associated with olecranon bursitis is not typically induced by wrist flexion or movement. The absence of any signs of localized swelling or inflammation makes this diagnosis very unlikely. This patient’s pattern of pain is more consistent with muscular strain than bursal inflammation. B. Lateral epicondylitis Choice E: Radial tunnel syndrome results from compression of the posterior interosseous nerve in the radial tunnel, presenting with deep aching pain in the proximal forearm and possible weakness in finger extension. Unlike lateral epicondylitis, this condition is more difficult to localize. In addition, radial tunnel syndrome does not present with pain C. Medial epicondylitis over the medial elbow, nor is it exacerbated by resisted wrist flexion. The absence of motor weakness or involvement of the radial nerve distribution makes this diagnosis highly unlikely. The patient's symptom location and provocative maneuver both point away from this option. D. Olecranon bursitis Bottom line: E. Radial tunnel syndrome Medial epicondylitis involves overuse of wrist flexors and pronators, especially flexor carpi radialis and pronator teres. It presents with medial elbow pain exacerbated by resisted wrist flexion. Diagnosis is clinical; treatment includes activity modification and forearm strap support. Anatom Musculoskeletal (Bone/joint injuries and Non y infections) e Subject System Topic"	"C. Medial epicondylitis over the medial elbow, nor is it exacerbated by resisted wrist flexion. The absence of motor weakness or involvement of the radial nerve distribution makes this diagnosis highly unlikely. The patient's symptom location and provocative maneuver both point away from this option.

A 30-year-old man comes to the clinic due to persistent right knee pain that began The correct answer is C"	General
"mechanism (twisting) and mechanical symptoms suggest intra-articular pathology, not soft tissue friction. IT band syndrome is an overuse injury, not one that follows acute torsional trauma. The findings here do not support that diagnosis. Choice D: MCL injuries are caused by valgus stress to the knee and present with medial knee pain and tenderness, often after a blow to the lateral knee. This patient reports lateral knee pain, no contact trauma, and no signs of ligamentous laxity. Locking and catching are not features of ligament injuries; rather, they are classic for meniscal pathology. The exam maneuver provoking pain with rotation also argues against a collateral ligament injury. Choice E: Patellar tendonitis, or ""jumper’s knee,"" causes anterior knee pain, particularly at the inferior pole of the patella. It is common in athletes who perform frequent jumping or explosive movements. The pain is localized to the patellar tendon, worsens with activity, and improves with rest. This patient reports lateral pain, mechanical symptoms, and
A. Anterior cruciate ligament tear a twisting mechanism — none of which are typical for tendonitis. Additionally, there is no point tenderness at the patellar tendon insertion. Patellar tendonitis is not supported by the presentation. B. Iliotibial band syndrome Bottom line: C. Lateral meniscus tear Lateral meniscus tears present with lateral knee pain, often following a twisting injury, and produce mechanical symptoms like locking or catching. Exam may reveal joint line tenderness and pain/clicking with internal rotation and extension of the knee. Diagnosis is clinical, confirmed by MRI, and managed conservatively or with arthroscopy based on D. Medial collateral ligament injury severity. E. Patellar tendonitis Anatom Musculoskeletal (Bone/joint injuries and Non y infections) e Subject System Topic"	"C. Lateral meniscus tear Lateral meniscus tears present with lateral knee pain, often following a twisting injury, and produce mechanical symptoms like locking or catching. Exam may reveal joint line tenderness and pain/clicking with internal rotation and extension of the knee. Diagnosis is clinical, confirmed by MRI, and managed conservatively or with arthroscopy based on

A 29-year-old man presents to the clinic due to persistent right shoulder weakness The correct answer is C"	General
"this patient’s weakness? this case, abduction is preserved, and there are no sensory findings. Furthermore, there's no trauma or dislocation history. This is not the best explanation for the patient’s isolated external rotation weakness. Choice B: Labral tears often occur in throwing athletes and may cause deep joint pain, instability, or a ""catching"" sensation. Symptoms typically include reduced range of motion in multiple directions and pain with abduction or overhead activity. This patient has no history of trauma, clicking, instability, or limited passive or active range of motion. The focal weakness in resisted external rotation without other joint findings argues against a labral injury. Moreover, labral tears rarely produce isolated weakness in infraspinatus function. Choice D: Rupture of the long head of the biceps usually presents with a sudden “popping” sensation, visible bulge (Popeye sign), and weakness in elbow flexion and forearm supination, not shoulder external rotation. Patients may have anterior shoulder pain and tenderness in the bicipital groove. In this case, the patient does not report any acute injury or biceps-related symptoms. Elbow and forearm function are not affected. The pattern of weakness described does not align with biceps tendon rupture. Choice E: Supraspinatus tendinopathy commonly occurs in individuals who perform frequent overhead motions, such as athletes or laborers. It typically presents with pain and weakness during abduction of the arm, specifically in the first 15 degrees, which is the primary action of the supraspinatus muscle. Diagnostic maneuvers such as the empty-can
A. Axillary nerve lesion affecting the deltoid and full-can tests evaluate supraspinatus integrity by placing the arm at 90 degrees and applying downward resistance — pain or weakness in this position supports the diagnosis. However, in this case, both tests are negative, and the patient demonstrates normal abduction with no pain when pressure is applied. The only deficit is in external rotation, which is not the function of the supraspinatus. B. Glenoid labrum tear with impingement C. Infraspinatus dysfunction due to suprascapular nerve injury Bottom line: D. Long head of biceps tendon rupture The infraspinatus muscle, innervated by the suprascapular nerve, is the primary rotator cuff muscle responsible for external rotation of the shoulder. Isolated weakness in external rotation without abduction issues suggests infraspinatus dysfunction, not supraspinatus. Suprascapular nerve injury can selectively affect infraspinatus with overuse or compression without involving the entire rotator cuff. E. Supraspinatus tendinopathy from rotator cuff overuse Anatomy Musculoskeletal (Shoulder issues) None Subject System Topic"	"C. Infraspinatus dysfunction due to suprascapular nerve injury Bottom line:

A 59-year-old woman comes to the clinic for evaluation of a bulge in her lower abdomen"	General
"Choice B: Epigastric hernias occur through a defect in the linea alba above the umbilicus, typically between the xiphoid process and the umbilicus. They usually present as small, firm midline nodules and may contain preperitoneal fat. This patient’s bulge is below the umbilicus, along a prior surgical incision, and the timing of onset (years after laparotomy) is more consistent with incisional hernia than congenital fascial weakness. Additionally, epigastric hernias are not strongly associated with prior surgery. The anatomic mismatch makes this answer incorrect. Choice D: Rectus sheath hematomas occur due to bleeding into the rectus abdominis muscle, often triggered by trauma, anticoagulation, or vigorous straining. They can present as a tender mass in the abdominal wall and may mimic a hernia. However, these hematomas are typically painful, may be associated with ecchymosis (e.g., Cullen or Grey Turner sign), and do not reduce with pressure. This patient’s mass is painless, reducible, and gradually enlarged over months, which argues strongly against an acute vascular event like a hematoma. Furthermore, there’s no mention of anticoagulant use, trauma, or bruising. The chronic nature, absence of pain, and location along a surgical scar make rectus sheath hematoma an unlikely diagnosis.
A. Direct inguinal hernia Choice E: Spigelian hernias occur along the linea semilunaris, which is the lateral border of the rectus abdominis muscle. They typically present in the lower abdominal quadrants but lateral to the rectus sheath. This patient’s mass is midline, located along a previous surgical scar, which strongly favors an incisional hernia. Furthermore, Spigelian hernias B. Epigastric hernia are rare and not associated with surgical incisions. There’s no indication of lateral location or muscular plane involvement, making this an incorrect diagnosis. C. Incisional hernia Bottom line: D. Rectus sheath hematoma Incisional hernias occur at the site of any prior abdominal incision, regardless of how long ago the surgery took place. They present as reducible masses that increase with intra-abdominal pressure and align anatomically with the surgical scar. E. Spigelian hernia Anatomy Musculoskeletal (Structural disorders) None Subject System Top"	"D. Rectus sheath hematoma Incisional hernias occur at the site of any prior abdominal incision, regardless of how long ago the surgery took place. They present as reducible masses that increase with intra-abdominal pressure and align anatomically with the surgical scar.

A 61-year-old woman presents to the clinic for evaluation of a bulge near her navel that she noticed about six months ago"	General
"hernias are often small, may contain preperitoneal fat, and are sometimes asymptomatic or not visibly reducible. The location here, along with the reducibility and typical appearance, better fits a paraumbilical hernia. The anatomical location makes epigastric hernia an incorrect choice. Choice B: Gastroschisis is a congenital abdominal wall defect seen in neonates, where bowel contents protrude through the abdominal wall without any peritoneal or skin covering. It typically occurs to the right of the umbilicus, and is sometimes associated with chromosomal abnormalities like Trisomy 13 or 18. This patient is an adult with a skin- covered, reducible bulge and no history of neonatal surgical intervention or syndromic features. There is no bowel exposure or congenital context. This diagnosis is both anatomically and temporally inappropriate for this case. Choice C: Liposarcomas are malignant soft tissue tumors that can occur in the retroperitoneum or deep subcutaneous tissues. They usually present as firm, fixed, and non-reducible masses and often grow rapidly or cause discomfort. This patient’s mass is soft, reducible, and fluctuates in size, which is inconsistent with the behavior of a neoplastic process. Additionally, the location along the midline and dynamic response to pressure argue against a tumor. Liposarcoma is not reducible and would not disappear with position change, making it an incorrect answer.
A. Epigastric hernia Choice E: Diastasis recti involves a widening of the linea alba without a fascial defect, most commonly seen in postpartum women or individuals with chronic intra-abdominal pressure. It results in a diffuse midline bulge, not a localized protrusion like a hernia. Furthermore, it is not associated with a palpable, reducible mass. This patient's discrete, B. Gastroschisis reducible bulge located superior to the umbilicus supports a true herniation through the fascia, not simple muscle separation. Rectus diastasis does not fit the localized findings described in this case. C. Liposarcoma Bottom line: D. Paraumbilical hernia Paraumbilical hernias are skin-covered midline protrusions of bowel through the linea alba, just superior to the umbilicus. They differ from gastroschisis, which is congenital, uncovered, and located to the right of the umbilicus. E. Rectus abdominis diastasis Anatomy Musculoskeletal (Structural disorders) None Subject System Topic"	"B. Gastroschisis reducible bulge located superior to the umbilicus supports a true herniation through the fascia, not simple muscle separation. Rectus diastasis does not fit the localized findings described in this case.

A 42-year-old woman comes to the clinic due to numbness and tingling in her right The correct answer is B"	General
"atrophy. This branch arises after the median nerve passes through the elbow and is typically compressed in the forearm, not the wrist. The patient's sensory loss and night-time paresthesia are inconsistent with anterior interosseous neuropathy. Therefore, this is not the nerve affected in this case. Choice C: The radial nerve supplies the extensor muscles of the forearm and provides sensory innervation to the posterior arm, forearm, and dorsal aspect of the lateral hand. Injury typically leads to wrist drop and sensory loss over the dorsal hand. It does not supply the palmar digits or innervate the thenar muscles. Furthermore, it does not pass through the carpal tunnel and is unlikely to cause paresthesias triggered by wrist flexion or tapping over the volar wrist. This presentation does not fit with radial nerve dysfunction. Choice D: The recurrent branch of the median nerve innervates the thenar muscles responsible for thumb opposition and abduction. Injury causes motor weakness but does not produce any sensory symptoms, as it does not supply skin. This patient's clinical features include sensory loss in the median distribution, which indicates injury to the median
A. Anterior interosseous nerve nerve proper, not just its recurrent motor branch. Because both sensory and motor functions are affected here, a more proximal lesion at the level of the carpal tunnel is the likely cause. Isolated recurrent branch injury typically occurs due to trauma or deep lacerations and is less common in compression syndromes. B. Median nerve Choice E: The ulnar nerve innervates the hypothenar muscles, interossei, medial lumbricals, and the adductor pollicis, and provides sensation to the medial one and a half fingers on both the palmar and dorsal sides. Ulnar neuropathy presents with sensory loss over the ring and little fingers and may cause clawing of the hand. This patient’s symptoms, including sensory deficits in the thumb, index, and middle fingers and thenar muscle atrophy, are inconsistent with ulnar nerve injury. Additionally, the ulnar nerve does not traverse the carpal tunnel, so compression there would not affect it. The distribution of findings clearly points toward the median nerve rather than the ulnar nerve. C. Radial nerve D. Recurrent branch of the median nerve Bottom line: E. Ulnar nerve Compression of the median nerve within the carpal tunnel causes pain, paresthesia, and weakness in the median nerve distribution. Provocative testing and recognition of characteristic sensory and motor deficits are key to diagnosis. Anatomy Musculoskeletal (Upper limb nerves) None Subject System"	"C. Radial nerve

The correct answer is C"	General
"location of pain and demographic (females vs athletic adolescent males). Choice B: Ligamentous injuries (e.g., ACL, MCL) typically occur after acute trauma, especially involving twisting or direct impact. Patients usually present with immediate pain, swelling, and possibly joint instability or inability to bear weight. Examination findings might include positive Lachman, anterior drawer, or valgus stress test depending on the ligament involved, none of which are described here. Furthermore, point tenderness over the tibial tuberosity and a gradual worsening of pain with activity are more consistent with a chronic traction injury like Osgood-Schlatter, not an acute ligamentous tear.
A. Chondromalacia patellae Choice D: Osteochondritis dissecans (OCD) refers to separation of a segment of subchondral bone with its overlying cartilage from the articular surface, typically in the lateral aspect of the medial femoral condyle. It often occurs in adolescents and presents with chronic knee pain, swelling, and in later stages, mechanical symptoms like locking or B. Ligament tear catching due to loose bodies. OCD is seen on imaging as radiolucent lesions or flattening of the subchondral bone, sometimes with a visible bone fragment. However, this patient has localized pain over the tibial tuberosity, no locking, and a normal radiograph aside from soft tissue swelling, which strongly argues against OCD. OCD affects the epiphysis and articular cartilage, unlike OSD which affects the apophysis. C. Osgood-Schlatter disease Choice E: Stress fractures occur due to repetitive loading and microtrauma, typically affecting weight-bearing bones like the tibia, metatarsals, or femoral neck. These fractures are common in runners and military recruits and present with gradually worsening pain, usually not localized to a tendon insertion site, but along the bone shaft. Physical exam D. Osteochondritis dissecans often shows point tenderness, but radiographs may be initially normal, requiring MRI or bone scan for confirmation. In contrast, OSD pain is reproducible with resisted extension and localized over the tibial tubercle, not the diaphysis or cortex. Stress fractures are a pathology of cortical bone , unlike the apophyseal inflammation of OSD. E. Stress fracture Bottom line: Osgood-Schlatter disease is a common cause of anterior knee pain in adolescent athletes due to traction apophysitis of the tibial tubercle. It presents with pain and swelling over the tibial tuberosity, especially during activity, and is managed conservatively as it typically resolves with skeletal maturity. Pathophysiology Musculoskeletal (Knee disorders) None Subject System Topic"	"A. Chondromalacia patellae Choice D: Osteochondritis dissecans (OCD) refers to separation of a segment of subchondral bone with its overlying cartilage from the articular surface, typically in the lateral aspect of the medial femoral condyle. It often occurs in adolescents and presents with chronic knee pain, swelling, and in later stages, mechanical symptoms like locking or

The correct answer is A"	General
"Choice D: Subscapularis tendon injury affects internal rotation and is assessed using the Gerber lift-off test (which USMLE asks). Patients often struggle to place their hand behind their back or push against their abdomen. Subscapularis injuries do not impair abduction and would not cause pain or weakness during testing in the scapular plane. This patient’s preserved internal rotation strength argues against subscapularis involvement.
A. Biceps tendonitis Choice F: Teres minor tendon injury is rare in isolation and contributes to external rotation, similar to the infraspinatus. It is more commonly injured as part of a massive rotator cuff tear in older patients or after trauma. This muscle does not contribute meaningfully to abduction, and its dysfunction would not explain the specific positive empty-can test findings. Normal external rotation strength further supports that teres minor is not involved. B. Infraspinatus tendon injury C. Subacromial bursitis High Yield USMLE Audio Answer: D. Subscapularis tendon injury E. Supraspinatus tendon injury Cut to the chase Audio Answer: F. Teres minor tendon injury Bottom line: Supraspinatus injury is the answer if the patient has impaired shoulder abduction (especially the first 15 degrees) and has a positive empty-can, full-can, and/or drop-arm test. Shoulder pain while lying on one's side in bed or while reaching overhead is classic for both supraspinatus injury and subacromial bursitis. However, patients have shoulder weakness in supraspinatus injury, whereas in subacromial bursitis, there is no weakness. Anatomy Musculoskeletal (Shoulder issues) None Subject System A 17-year-old boy presents to the clinic after injuring his wrist while skateboarding. He reports falling forward and landing on his outstretched right hand, using his palm to break the fall. Since the incident, he has experienced localized pain in the wrist, especially when attempting to grip or twist objects. He denies any numbness,"	"C. Subacromial bursitis High Yield USMLE Audio Answer:

tingling, or weakness in the hand"	General
"Choice E: The hamate lies on the ulnar side of the distal carpal row and is known for its hook, which can be fractured during racquet or bat sports. This patient has no hypothenar pain and no symptoms of ulnar nerve involvement. FOOSH does not typically result in hamate fracture unless there is direct ulnar impact. Label F corresponds to the hamate, which is not consistent with this case. Choice F: The capitate is the largest carpal bone and centrally located in the distal carpal row. It articulates with the third metacarpal and the lunate. Capitate fractures are rare and typically result from high-energy trauma with axial loading. The patient's mechanism (FOOSH) and radial-sided tenderness do not align with capitate injury. Label E represents the capitate and is not the correct answer here. Choice G: The triquetrum is located in the proximal carpal row on the ulnar side, beneath the pisiform. Injuries typically cause dorsal or ulnar-sided wrist pain. The absence of pain in the dorsal-ulnar region or hypothenar area makes this an unlikely diagnosis. Additionally, triquetral fractures usually result from forced wrist extension, not direct axial
A. A loading. Label G does not correspond with the described pain pattern. Choice H: The pisiform is a sesamoid bone within the flexor carpi ulnaris tendon, lying superficially over the triquetrum. Pisiform injuries often present with ulnar wrist pain or pain aggravated by wrist flexion. This patient's pain is in the anatomical snuffbox, far from the pisiform. There is no ulnar-sided discomfort to support this choice. Label H B. B represents the pisiform and is not the site of injury. C. C Bottom line: D. D Scaphoid fractures are the most common carpal fractures and often present with anatomical snuffbox tenderness following a FOOSH injury. Initial radiographs may be normal; thumb-spica immobilization and follow-up imaging are essential to prevent avascular necrosis. E. E Anatom Musculoskeletal (Bone/joint injuries and Non F. F y infections) e G. G Subject System Topic H. H"	"D. D Scaphoid fractures are the most common carpal fractures and often present with anatomical snuffbox tenderness following a FOOSH injury. Initial radiographs may be normal; thumb-spica immobilization and follow-up imaging are essential to prevent avascular necrosis.

A 27-year-old man comes to the physician with a 1-week history of right The correct answer is D"	General
"High Yield USMLE Audio Answer: Cut to the chase Audio Answer:
A. Infraspinatus B. Subscapularis C. Supraspinatus Bottom line: D. Teres minor Teres minor is the predominant lateral rotator of the arm when it’s fully abducted. E. Teres major Anatom Musculoskeletal (Bone/joint injuries and Non y infections) e Subject System Topic A 2-year-old girl is brought to the clinic because she has refused to move her right arm since earlier this morning. Her father reports that the child was playing tug-of- war with her older brother, who yanked her by the right hand during the game. She immediately began crying and has not used the arm since. The parents became concerned when she refused to reach for her favorite toy or feed herself at breakfast,"	"D. Teres minor Teres minor is the predominant lateral rotator of the arm when it’s fully abducted.

both of which she normally does with her right hand"	General
"engage with toys when offered with the affected side. Vital signs are normal, and she Choice A: Application of a posterior long arm splint is used for distal humerus fractures or supracondylar fractures, particularly when there is obvious swelling or concern for neurovascular compromise. This child has no signs of trauma, swelling, or deformity, making fracture less likely. is afebrile. Which of the following is the most appropriate next step in management? Choice B: Order of plain radiographs of the elbow is not indicated when the presentation is classic for nursemaid's elbow and there is no swelling, bruising, or deformity. Imaging is reserved for unclear presentations or suspected fractures, which are not suggested by this history. Choice C: Rest, ice, and elevation is appropriate for minor contusions or soft tissue injuries but does not address the underlying mechanical issue in radial head subluxation. Delaying the reduction may prolong the child’s discomfort and disability unnecessarily. Choice E: Use of a shoulder immobilizer is inappropriate here, as shoulder injuries would typically involve trauma and localized tenderness over the shoulder joint. The position of the arm (pronated, extended) and lack of shoulder symptoms make this choice inconsistent with the presentation. Bottom line: Nursemaid’s elbow (radial head subluxation) in a toddler presents with refusal to use the arm held in a pronated, extended position without swelling or tenderness; the most appropriate initial management is immediate reduction via supination of the forearm with elbow flexion.
A. Application of a posterior long arm splint B. Order of plain radiographs of the elbow Patholog Musculoskeletal (Bone/joint injuries and Non y infections) e C. Rest, ice, and elevation Subject System D. Supination of the forearm while flexing the elbow E. Use of a shoulder immobilizer A 43-year-old carpenter presents to the outpatient clinic due to left shoulder"	"D. Supination of the forearm while flexing the elbow

discomfort and difficulty lifting his arm"	General
"Choice A: The axillary nerve innervates the deltoid muscle, which is responsible for abducting the arm beyond the first 15 degrees. Injury typically occurs after shoulder dislocation or proximal humeral fracture. Patients often present with weakness in mid-range abduction and numbness over the lateral deltoid area (""regimental badge"" region). This patient has no trauma history, no sensory deficits, and is specifically unable to initiate abduction, making deltoid weakness unlikely. Additionally, the pain elicited with the empty-can test points to supraspinatus pathology, not deltoid dysfunction. Choice B: Bicipital tendinopathy typically presents with anterior shoulder pain, worsened by resisted elbow flexion or forearm supination. The Yergason and Speed tests are used to evaluate the long head of the biceps tendon. This patient, however, reports pain with abduction, not flexion or supination. His symptoms are more consistent with rotator cuff involvement rather than biceps pathology. The location of pain and inability to abduct the arm further supports supraspinatus injury over bicipital tendinopathy. Choice C: Glenohumeral joint arthritis presents with progressive, diffuse shoulder stiffness and pain, often seen in elderly patients with limited both active and passive range of motion. Crepitus and joint deformity may also be present. In contrast, this patient is relatively young, has preserved passive motion, and the pain is activity-related and focal. These features are not characteristic of joint degeneration. The acute onset and overhead activity–related mechanism also argue against arthritis.
A. Axillary nerve injury impairing deltoid function Choice E: While subacromial bursitis can cause shoulder pain, it typically presents with diffuse lateral pain and sometimes swelling over the bursa, not isolated weakness in early abduction. The infraspinatus is involved in external rotation, not abduction, and is also innervated by the suprascapular nerve. However, the symptoms described here—pain B. Bicipital tendinopathy causing anterior shoulder pain with initiating abduction and a positive empty-can test—align more closely with supraspinatus involvement. Infraspinatus dysfunction would be tested with resisted external rotation, which was not indicated here. C. Glenohumeral osteoarthritis with joint space narrowing Bottom line: D Inflammation of a rotator cuff tendon innervated by the suprascapular The supraspinatus muscle, innervated by the suprascapular nerve, is responsible for the first 15° of arm abduction. Pain with resisted abduction, especially in the empty-can position, suggests supraspinatus tendonitis or injury. Passive range of motion is preserved in rotator cuff injury, distinguishing it from joint pathology. . nerve E. Subacromial bursitis compressing the infraspinatus muscle Anatomy Musculoskeletal (Muscular disorders) None Subject System Topic A 68-year-old man comes to the clinic because of progressive difficulty walking and weakness in his arms and legs over the past two years. He reports that it began as a"	"B. Bicipital tendinopathy causing anterior shoulder pain with initiating abduction and a positive empty-can test—align more closely with supraspinatus involvement. Infraspinatus dysfunction would be tested with resisted external rotation, which was not indicated here.

subtle heaviness in his thighs while climbing stairs but has gradually worsened"	General
"one would expect perifascicular atrophy and perivascular inflammation, not basophilic rimmed vacuoles. The progression of dermatomyositis is usually more subacute, not slowly progressive over years. following is the most likely diagnosis? Choice C: Lambert-Eaton syndrome typically presents with proximal muscle weakness, especially in the hip and shoulder girdles, and often improves with repeated use (facilitation). It is also commonly associated with autonomic symptoms such as dry mouth or erectile dysfunction, none of which are present here. Furthermore, Lambert-Eaton is most often associated with paraneoplastic syndromes, especially small cell lung cancer. There is no mention of underlying malignancy or autonomic findings in this case. Muscle biopsy is typically normal or nonspecific in LEMS — not notable for rimmed vacuoles. Choice D: Polymyositis typically presents with symmetric proximal muscle weakness, such as difficulty rising from a chair or combing hair, but distal muscles are usually spared. It typically affects middle-aged adults, and patients may have elevated creatine kinase and autoantibodies. The weakness progresses over weeks to months and tends to respond to immunosuppressive therapy. On biopsy, one would expect endomysial mononuclear inflammation with CD8+ T cells, but not rimmed vacuoles. The presence of distal involvement and basophilic vacuoles in an older man makes polymyositis less likely. Choice E: Statin-induced necrotizing myopathy often presents with rapid onset of muscle weakness and markedly elevated CK levels in patients who are taking statins. This case lacks mention of statin use, and labs are reported to be normal, including CK. The histologic hallmark of this condition is muscle fiber necrosis with minimal inflammation, not rimmed vacuoles. Additionally, this type of myopathy progresses more quickly and may be associated with anti-HMGCR antibodies. The patient’s slow progression over two years and unique biopsy findings are not consistent with this diagnosis.
A. Dermatomyositis B. Inclusion body myositis Bottom line: C. Lambert-Eaton myasthenic syndrome Inclusion body myositis is a slowly progressive inflammatory myopathy seen in patients over 50, often with both proximal and distal weakness. Basophilic rimmed vacuoles on biopsy are the diagnostic hallmark. It is often resistant to therapy, distinguishing it from other inflammatory myopathies like polymyositis or dermatomyositis. D. Polymyositis Pathophysiology Musculoskeletal (Muscular disorders) None Subject System Topic E. Statin-induced necrotizing myopathy"	"C. Lambert-Eaton myasthenic syndrome Inclusion body myositis is a slowly progressive inflammatory myopathy seen in patients over 50, often with both proximal and distal weakness. Basophilic rimmed vacuoles on biopsy are the diagnostic hallmark. It is often resistant to therapy, distinguishing it from other inflammatory myopathies like polymyositis or dermatomyositis.

A 14-year-old boy is brought to the clinic by his mother due to right knee pain that The correct answer is C"	General
