Front	Back	Tags
"present, and capillary refill is normal. The rest of the physical exam is unremarkable. Choice C: Saphenous nerve is a purely sensory branch of the femoral nerve that supplies the medial leg and ankle. It has no motor function and does not innervate the dorsum of the foot or lateral leg. This patient’s motor findings (foot drop, gait changes) and sensory loss in the lateral and dorsal regions exclude the saphenous nerve as the affected Which of the following nerves is most likely affected? structure. Additionally, there is no mechanism or physical findings suggesting a femoral nerve distribution. Choice D: Superficial peroneal nerve injury causes weakness of foot eversion and sensory loss over the lateral leg and most of the dorsum of the foot, but preserves dorsiflexion and toe extension, which are innervated by the deep peroneal nerve. This patient cannot dorsiflex or evert, indicating that both motor branches are affected. Sensory loss in the first web space also suggests deep peroneal involvement, making a lesion isolated to the superficial branch unlikely. Choice E: Tibial nerve injury results in loss of plantarflexion, toe flexion, and foot inversion, and sensory loss on the sole of the foot. This patient has normal plantarflexion and inversion, intact sole sensation, and isolated dorsal sensory deficits, none of which are features of tibial nerve damage. Additionally, the mechanism of injury (compression at the fibular head) is anatomically unrelated to the tibial nerve’s course through the posterior compartment.
A. Common peroneal nerve Bottom line: B. Deep peroneal nerve Common peroneal nerve injury causes foot drop, loss of dorsiflexion and eversion, and sensory loss over the dorsum of the foot, including the first web space. It often occurs from compression at the fibular neck, especially in people who sit cross-legged or apply prolonged pressure to the lateral leg. C. Saphenous nerve Anatomy Neurology (Nerve injuries) None Subject System Topic D. Superficial peroneal nerve E. Tibial nerve A 10-year-old boy is brought to the clinic by his parents because of progressive difficulty with vision and balance. Over the past month, they have noticed that he"	"D. Superficial peroneal nerve

often tilts his head back when trying to look at objects above eye level and sometimes struggles to follow moving objects with his eyes"	General
"(Parinaud syndrome) points to compression of the dorsal midbrain, a classic feature of pineal region masses rather than infectious lesions. is the most likely diagnosis? Choice B: Idiopathic intracranial hypertension (pseudotumor cerebri) typically affects overweight adolescent girls and presents with diffuse headaches, transient visual obscurations, and papilledema. While papilledema and morning headaches overlap, this condition does not cause focal neurologic deficits such as vertical gaze palsy. The upward gaze restriction in this boy is the critical distinguishing feature that points toward a pineal region mass rather than diffuse intracranial hypertension. Additionally, idiopathic intracranial hypertension is extremely rare in prepubertal boys. Choice C: Migraine headaches in children may present with unilateral or diffuse pain, nausea, and sensitivity to light or sound. Aura symptoms may include visual changes, but these are transient and stereotyped, not progressive focal deficits. Migraines do not cause papilledema or chronic upward gaze palsy. The month-long progression of symptoms and the examination finding of vertical gaze restriction exclude migraine as the underlying cause here. Choice E: Encephalitis usually presents with acute onset of fever, altered mental status, seizures, and sometimes focal deficits depending on the brain region involved. This boy is afebrile, alert, and oriented, which makes encephalitis unlikely. Moreover, encephalitis does not typically cause isolated vertical gaze palsy or papilledema; instead, it produces diffuse cerebral dysfunction. The subacute, progressive course in this vignette further argues against viral encephalitis.
A. Brain abscess B. Idiopathic intracranial hypertension Bottom line: C. Migraine with aura Pinealomas in children can cause Parinaud syndrome with vertical gaze palsy due to dorsal midbrain compression. Symptoms often include headache, nausea, papilledema, and ataxia from obstructive hydrocephalus. D. Pinealoma Pathology Neurology (Tumors/Malignancy of the nervous system) None Subject System Topic E. Viral encephalitis"	"D. Pinealoma Pathology Neurology (Tumors/Malignancy of the nervous system) None Subject System Topic

The correct answer is D"	General
"Which of the following is the most significant risk factor in this patient?
A. Aging B. Chronic alcohol use Crescent-shape seen with subdural hematoma. C. Coagulopathy Choice B: Chronic alcohol use contributes to subdural hematoma due to brain atrophy and coagulopathy. It also increases fall risk, making trauma more likely. However, the vignette describes a previously healthy teenager with no history of alcohol use, making this a less likely risk factor. D. Trauma Choice C: Coagulopathy is a risk factor for many types of intracranial hemorrhage, including subdural and epidural hematomas, especially in nontraumatic cases. However, in this patient, no anticoagulant use or bleeding disorder is reported. The cause of bleeding is clearly traumatic, so coagulopathy is less relevant here. Choice E: Vascular malformation may cause spontaneous intracranial hemorrhage but typically results in intraparenchymal or subarachnoid hemorrhage, not epidural. Such malformations are rare in adolescents, and no prior neurological symptoms or imaging abnormalities were noted. E. Vascular malformation Bottom line: Epidural hematoma is typically caused by trauma leading to rupture of the middle meningeal artery. CT scan reveals a biconvex (lentiform) lesion limited by suture lines. Prompt neurosurgical management is critical to prevent fatal herniation. Pathophysiology Neurology (Traumatic brain injuries) None Subject System Topic A 34-year-old man presents to the emergency department after falling from a ladder while repairing a roof. He landed directly on his left arm and felt an immediate sharp pain in the upper arm. He is otherwise healthy and takes no medications. On examination, there is significant swelling, bruising, and deformity over the midportion of the left humerus. He is unable to lift or extend the left wrist or fingers. There is decreased sensation over the dorsal aspect of the left hand and thumb. Radial and ulnar pulses are present and symmetric. There is no open wound. An x-ray of the left upper extremity confirms the diagnosis."	"D. Trauma Choice C: Coagulopathy is a risk factor for many types of intracranial hemorrhage, including subdural and epidural hematomas, especially in nontraumatic cases. However, in this patient, no anticoagulant use or bleeding disorder is reported. The cause of bleeding is clearly traumatic, so coagulopathy is less relevant here. Choice E: Vascular malformation may cause spontaneous intracranial hemorrhage but typically results in intraparenchymal or subarachnoid hemorrhage, not epidural. Such malformations are rare in adolescents, and no prior neurological symptoms or imaging abnormalities were noted.

The correct answer is D"	General
"anatomical location is too proximal to be affected by a midshaft humerus fracture. Choice B: Median nerve injury typically occurs with supracondylar fractures in children, elbow dislocations, or penetrating trauma near the antecubital fossa. It presents with thenar weakness, loss of thumb opposition, and sensory loss in the lateral three fingers. The median nerve courses medially in the arm and is not in close contact with the humeral shaft, so it is unlikely to be injured in midshaft fractures. Choice C: Musculocutaneous nerve injury is rare and typically occurs with upper brachial plexus trauma rather than isolated long bone fractures. It innervates the biceps, brachialis, and coracobrachialis, so injury results in elbow flexion weakness and sensory loss over the lateral forearm. These findings are not present in this case. The nerve lies deep within the anterior arm, not adjacent to the midshaft of the humerus. Which of the following is the most likely neurologic complication in this patient? Choice E: Ulnar nerve injury is most commonly associated with medial epicondyle fractures, elbow dislocations, or entrapment at the cubital tunnel. It presents with claw hand, weak grip, and sensory loss in the medial 1½ fingers. The ulnar nerve runs medially and posterior to the elbow and is not anatomically vulnerable in midshaft humeral injuries. Bottom line: Midshaft humeral fractures can injure the radial nerve, leading to wrist drop, dorsal hand sensory loss, and a pronated resting forearm due to unopposed flexor activity. Anatomy Neurology (Nerve injuries) None
A. Axillary nerve injury Subject System Topic B. Median nerve injury C. Musculocutaneous nerve injury D. Radial nerve injury E. Ulnar nerve injury A 58-year-old man is brought to the clinic by his wife due to progressive behavioral and cognitive changes over the past 2 years. He has become increasingly apathetic, disinhibited, and has engaged in socially inappropriate behavior such as making offensive comments at family gatherings. His wife notes that he often neglects personal hygiene and shows little interest in his previous hobbies. He has no"	"D. Radial nerve injury

significant past psychiatric history"	General
"Choice A: Alpha-synuclein inclusions are the defining feature of Lewy body dementia, not Pick disease. Lewy body dementia presents with early, well-formed visual hallucinations, fluctuating cognition, and Parkinsonian motor features such as rigidity or bradykinesia. This patient does not demonstrate any hallucinations or Parkinsonian signs. His deficits are more behavioral and executive rather than visuospatial, which are typically affected in Lewy body dementia. While alpha-synuclein pathology can extend to cortical regions, the behavioral symptoms here strongly implicate frontal lobe dysfunction. Choice B: This histopathology is classic for Alzheimer disease, where extracellular beta-amyloid deposition and intracellular tau tangles accumulate. Alzheimer usually presents with progressive memory impairment, followed by language difficulties and visuospatial deficits. In contrast, this patient has primarily behavioral and personality changes, with Which of the following histopathologic findings would most likely be seen in this relatively spared memory in the early phase. His executive dysfunction and disinhibition are not typical of early Alzheimer disease. Furthermore, the MRI does not show diffuse cortical atrophy with hippocampal involvement, but rather frontal and temporal lobe atrophy, which is characteristic of Pick disease. patient’s disease? Choice C: Vascular dementia is characterized by a stepwise decline in cognition with accompanying focal neurological deficits such as hemiparesis, hyperreflexia, or sensory loss. Patients often have a history of uncontrolled hypertension or recurrent strokes. This patient’s exam was neurologically intact with no focal findings, and his decline was progressive rather than stepwise. The MRI also does not reveal lacunar infarcts or significant ischemic changes but shows lobar atrophy. Additionally, vascular dementia tends to impair executive function but usually in association with motor deficits, making it distinct from pure frontotemporal involvement. Choice E: Spongiform encephalopathy is seen in prion diseases such as Creutzfeldt-Jakob disease (CJD). These diseases present with rapidly progressive dementia, often accompanied by myoclonus, ataxia, and other neurologic abnormalities. The progression occurs over months, not years, and leads to profound disability within a short timeframe. The hallmark pathology is vacuolization of neurons and neuropil, producing the spongiform appearance. In contrast, this patient has a gradual, 2-year course with frontal-predominant behavioral symptoms and no myoclonus, making prion disease inconsistent with his history. Bottom line:
A. Alpha-synuclein aggregates in cortical neurons Pick disease (frontotemporal dementia) presents with early personality change, disinhibition, and apathy rather than memory loss. Pathology shows round, silver-staining intracytoplasmic inclusions (Pick bodies) made of hyperphosphorylated tau. B. Beta-amyloid plaques and neurofibrillary tangles Histology Neurology (Neurodegenerative disorders and dementias) None C. Multiple lacunar infarcts of subcortical white matter Subject System Topic D. Round, silver-staining inclusions in neurons E. Vacuolar changes with spongiform encephalopathy"	"D. Round, silver-staining inclusions in neurons

The correct answer is D"	General
"Which of the following best describes the affected structure?
A. Anterior cerebral artery B. Middle cerebral artery C. Posterior cerebral artery D. Posterior communicating artery E. Vertebral artery Wrong answer explanations: Choice A: Anterior cerebral artery supplies the medial portions of the frontal lobes and is associated with contralateral leg weakness or sensory loss when infarcted. It is not implicated in cranial nerve III palsy. Choice B: Middle cerebral artery supplies the lateral cerebral cortex and may cause contralateral face and arm weakness, aphasia (dominant hemisphere), or neglect (non-dominant hemisphere. It does not directly affect CN III. Choice C: Posterior cerebral artery supplies the occipital lobe and can cause contralateral homonymous hemianopsia with macular sparing. It is not classically involved in CN III compression. Choice E: Vertebral artery supplies the posterior circulation including the medulla and cerebellum. Vertebral artery compromise may cause lateral medullary syndrome but not isolated CN III palsy. Bottom line: Posterior communicating artery aneurysms are the most common cause of CN III palsy with pupil involvement (“down and out” eye, ptosis, mydriasis). Anatomy Neurology (Strokes & Stroke-related stuff) None Subject System Topic"	"C. Posterior cerebral artery

The correct answer is C"	General
"function is more consistent with GBS. Choice D: Multiple sclerosis is an idiopathic, autoimmune demyelinating disorder characterized by T-cell–mediated destruction of oligodendrocytes and myelin-basic protein within the central nervous system. It classically affects white women in their 20s–30s, particularly those living in higher latitudes. The most common form is relapsing-remitting MS, marked by repeated episodes of neurologic dysfunction over time. HY USMLE findings include optic neuritis, internuclear ophthalmoplegia (INO), clonus, Babinski sign, and especially urge incontinence, not overflow. Diagnosis is confirmed with MRI, which shows scattered white matter
A. Amyotrophic lateral sclerosis lesions in both brain and spinal cord, and CSF analysis shows IgG oligoclonal bands. This patient’s peripheral pattern, areflexia, and ascending weakness make MS an unlikely diagnosis. B. Botulism Choice E: Myasthenia gravis is caused by autoantibodies against postsynaptic nicotinic acetylcholine receptors, leading to fatigable muscle weakness. The classic presentation involves a woman in her 40s with the triad of diplopia, ptosis, and dysphagia that worsens with activity and improves with rest. Symptoms typically affect ocular and bulbar muscles, and strength decreases with repeated muscle stimulation. Reflexes are preserved, and sensory findings are absent. Diagnosis may involve the Tensilon test (edrophonium), and treatment includes pyridostigmine, a long-acting acetylcholinesterase inhibitor. Myasthenia gravis can be a C. Guillain-Barré syndrome paraneoplastic syndrome of thymoma; 10–15% of patients have one, so chest imaging (initially X-ray, then CT if abnormal) is warranted. The ascending weakness with areflexia seen in this patient is not compatible with MG. D. Multiple sclerosis E. Myasthenia gravis Bottom line: Guillain-Barré syndrome is an acute autoimmune disorder in which T cells and antibodies target and destroy Schwann cells, leading to demyelination of peripheral nerves with ascending symmetric weakness and decreased reflexes. It is treated with IVIG or plasmapheresis; steroids are the wrong answer. Pathology Neurology (Demyelinating diseases) None Subject System Topic"	"C. Guillain-Barré syndrome paraneoplastic syndrome of thymoma; 10–15% of patients have one, so chest imaging (initially X-ray, then CT if abnormal) is warranted. The ascending weakness with areflexia seen in this patient is not compatible with MG. D. Multiple sclerosis E. Myasthenia gravis Bottom line: Guillain-Barré syndrome is an acute autoimmune disorder in which T cells and antibodies target and destroy Schwann cells, leading to demyelination of peripheral nerves with ascending symmetric weakness and decreased reflexes. It is treated with IVIG or plasmapheresis; steroids are the wrong answer. Pathology Neurology (Demyelinating diseases) None Subject System Topic

The correct answer is C"	General
"attempting to walk, he lifts his right knee higher than usual to avoid dragging the position, or extending the knee, none of which are described here. In addition, the patient has no sensory deficits in the medial leg or anterior thigh. The mechanism of lateral knee trauma does not place the femoral nerve at risk, and preserved strength in hip flexion and knee extension makes femoral involvement unlikely. foot. Sensation is reduced over the upper lateral leg, while sensation elsewhere in the Choice C: The obturator nerve innervates the medial thigh adductors and provides sensory innervation to a small patch of skin on the medial thigh. Injury typically occurs during pelvic surgery or trauma and would result in weakened thigh adduction and vague groin or medial thigh sensory loss. There is no evidence of adduction weakness or medial lower extremity remains intact. Reflexes are symmetric. The remainder of the thigh sensory involvement in this case. Furthermore, the nerve lies in the pelvis and inner thigh and would not be affected by trauma localized to the lateral knee. The motor and sensory deficits seen in this patient are clearly distal and unrelated to obturator nerve distribution. neurologic and musculoskeletal exam is normal. Which of the following nerves is Choice D: The superficial peroneal nerve supplies the lateral compartment of the leg and is responsible for foot eversion and sensory innervation of the dorsum of the foot (excluding the first web space). While this nerve is a branch of the common peroneal, isolated injury to it would result in loss of eversion only, not dorsiflexion. This patient also has most likely injured in this patient? sensory loss over the upper lateral leg, which is a territory of the common peroneal before it branches. While eversion is impaired, the additional loss of dorsiflexion and proximal sensory changes confirm that the lesion is proximal to the bifurcation of the nerve, making isolated superficial peroneal nerve injury an incorrect choice.
A. Common peroneal (fibular) nerve Choice E: The tibial nerve innervates the posterior compartment of the leg, which performs plantarflexion and inversion of the foot, as well as the intrinsic muscles of the foot. It also provides sensation to the sole of the foot. This patient has normal plantarflexion and inversion, and no sensory loss in the sole, which strongly argues against tibial nerve B. Femoral nerve injury. Moreover, the injury occurred at the lateral knee, a location far from the course of the tibial nerve. The findings are entirely inconsistent with tibial involvement and localize instead to the anterior and lateral compartments, supplied by the peroneal nerve. C. Obturator nerve D. Superficial peroneal (fibular) nerve Bottom line: E. Tibial nerve The common peroneal (fibular) nerve wraps around the fibular neck and is vulnerable to injury from lateral knee trauma. It innervates muscles responsible for dorsiflexion (deep branch) and eversion (superficial branch) of the foot. Injury causes foot drop, high-stepping gait, and sensory loss over the lateral leg. Anatomy Neurology (Disorders of peripheral nerves and muscles) None Subject System Topic"	"B. Femoral nerve injury. Moreover, the injury occurred at the lateral knee, a location far from the course of the tibial nerve. The findings are entirely inconsistent with tibial involvement and localize instead to the anterior and lateral compartments, supplied by the peroneal nerve.

The correct answer is B"	General
"Subject System Topic
A. Choice C: The obturator nerve innervates the medial thigh muscles, including the adductors, and contributes to hip adduction. Injury typically presents with instability while walking, particularly when the legs are too far apart, and occasionally with groin pain. However, it does not affect knee extension, and this patient’s primary complaint is knee Common peroneal (fibular) nerve B. buckling. Hip adduction is not mentioned as impaired, and there is no pelvic trauma or surgical history. The pattern of motor loss here does not fit with obturator nerve injury, making this an incorrect answer. Femoral nerve Choice D: This nerve innervates the lateral compartment of the leg, providing foot eversion, and supplies cutaneous sensation to the dorsum of the foot. Injury causes eversion weakness and occasionally sensory complaints, but not knee instability or thigh muscle weakness. In this case, the patient has normal eversion, no sensory complaints, and no C. distal leg involvement, which makes superficial peroneal nerve injury unlikely. Additionally, the mechanism does not support lateral leg trauma. The clinical focus is clearly above the knee, which excludes this nerve. Obturator nerve D. Choice E: The tibial nerve controls the posterior compartment of the leg, allowing plantarflexion and foot inversion. Injury would cause difficulty pushing off while walking or standing on tiptoes and may affect sensation in the sole of the foot. However, the patient demonstrates normal plantarflexion and no complaints related to ankle or foot Superficial peroneal (fibular) nerve movement. Knee buckling and quadriceps weakness are not associated with tibial nerve injury. There is also no evidence of calf trauma or posterior leg involvement. This presentation does not align with tibial nerve pathology. E. Tibial nerve Bottom line: The femoral nerve innervates the quadriceps muscles, responsible for knee extension. Injury presents with knee buckling, difficulty straightening the leg, and sometimes hip flexion weakness. Anatomy Neurology (Disorders of peripheral nerves and muscles) None"	"E. Tibial nerve Bottom line: The femoral nerve innervates the quadriceps muscles, responsible for knee extension. Injury presents with knee buckling, difficulty straightening the leg, and sometimes hip flexion weakness. Anatomy Neurology (Disorders of peripheral nerves and muscles) None

The correct answer is E"	General
"Choice C: Migraine with aura means the patient has visuals such as floaters or colors prior to or during the migraines. Occasionally, patients can also have auditory auras, where they hear sounds or experience tinnitus. Migraine with aura is a contraindication to estrogen-containing combined oral contraceptive pills in women. Estrogen upregulates fibrinogen and factors V and VIII, so it can increase the risk for thromboembolic phenomenon, like DVT, MI, and stroke. Smokers over 35 and migraine with aura are two HY contraindications (more of a 2CK/3 point, but HY when you get there). Choice D: Tension headache is the answer on USMLE for a band-like bilateral headache that is usually brought on by ""stress"" and sleep deprivation. The Q can tell you that it is alleviated with sleep and acetaminophen. I've seen students choose ""migraine without aura"" for this. No idea why, since migraine is unilateral throbbing headache, not a bilateral band-like headache. But it's an easy miss I've frequently observed.
A. Cluster headache B. Migraine without aura High Yield USMLE Audio Answer: C. Migraine with aura D. Tension headache Cut to the chase Audio Answer: E. Trigeminal neuralgia Bottom line: Trigeminal neuralgia and cluster headache both present as an 11/10 stabbing facial pain. TN lasts under 60 seconds, is typically brought on by a minor stimulus, and can occur at any point during the day. Cluster lasts 15 minutes to 3 hours, usually starts while the patient is lying in bed, and can be associated with lacrimation or pupillary changes. Anatomy Neurology (Disorders of peripheral nerves and muscles) None Subject System Topic"	"C. Migraine with aura

The correct answer is C"	General
"Subject System Topic
A. Axonal demyelination of facial motor fibers Trigeminal neuralgia pathophysiology. B. Compression of the geniculate ganglion by tumor Common precipitating factors include light touch to the face, chewing, talking, tooth brushing, shaving, and even exposure to wind. These innocuous stimuli activate hypersensitized mechanoreceptive afferents in the trigeminal nerve, triggering abnormal pain discharges. Between attacks, patients are typically asymptomatic, with normal cranial nerve function. Persistent sensory loss or weakness in the muscles of mastication should raise suspicion for secondary trigeminal neuralgia due to mass lesions, multiple sclerosis, or other structural pathology. C. Microvascular compression of the trigeminal nerve The clinical presentation typically involves one or more divisions of the trigeminal nerve—most commonly V2 (maxillary) and V3 (mandibular). The distribution is always unilateral, and bilateral symptoms are rare, except in the context of demyelinating disease such as multiple sclerosis. Diagnosis is primarily clinical, supported by neuroimaging to D. Small-vessel ischemia in the brainstem sensory nuclei exclude secondary causes. First-line pharmacologic treatment is carbamazepine or oxcarbazepine, both of which act by inhibiting voltage-gated sodium channels, thereby stabilizing neuronal membranes and reducing ectopic firing. Alternatives include lamotrigine and baclofen in patients who cannot tolerate first-line agents. In refractory cases, microvascular decompression is E. Viral reactivation in the trigeminal ganglion the preferred surgical option, physically separating the offending vessel from the nerve root to relieve compression. Other procedures include percutaneous radiofrequency rhizotomy or gamma knife radiosurgery, which selectively damage pain fibers to reduce symptoms. Wrong answer explanations: Choice A: Axonal demyelination of facial motor fibers produces an acute, lower motor neuron palsy of cranial nerve VII with forehead involvement, loss of nasolabial fold, impaired eye closure, hyperacusis from stapedius weakness, and possible loss of taste on the anterior two thirds of the tongue. Pathology involves inflammatory demyelination of the facial nerve within the facial canal, leading to conduction block and flaccid facial weakness rather than paroxysmal pain. Symptoms evolve over hours to days and are not characteristically stimulus-triggered. Neurologic examination is abnormal between episodes in true facial nerve palsy. The vignette shows shock-like, touch-precipitated facial pain with a normal exam between attacks, which does not fit facial motor fiber demyelination. Choice B: Compression of the geniculate ganglion affects the sensory and parasympathetic components of the facial nerve, often causing deep otalgia, altered taste, decreased lacrimation, and progressive facial weakness from involvement of adjacent motor fibers. Tumor-related compression typically produces gradually worsening, persistent deficits rather than brief, electric, trigger-induced pain spells. Examination frequently reveals facial asymmetry or sensory changes, and imaging often shows a mass along the facial nerve pathway. The case features normal interictal neurologic findings and stimulus-evoked paroxysms in the trigeminal distribution, which are not explained by geniculate ganglion compression. Choice D: Small-vessel ischemia of brainstem sensory nuclei reflects lacunar pathology from lipohyalinosis or microatheroma in long-standing hypertension or diabetes, producing sustained sensory loss, dysesthesias, or ataxic syndromes depending on the tract involved. Deficits are continuous, often with accompanying objective signs on examination, and onset correlates with an ischemic event rather than dozens of brief attacks per day. Pain from central post-stroke phenomena is typically persistent or waxing–waning, not seconds-long shocks triggered by light touch. A normal neurologic examination between episodes and stimulus sensitivity argue strongly against a lacunar ischemic mechanism. Choice E: Viral reactivation in the trigeminal ganglion classically causes herpes zoster in the V1–V3 dermatomes, presenting with prodromal burning pain followed by a unilateral vesicular eruption on an erythematous base and possible ocular involvement with V1 disease. Pathogenesis involves latent varicella-zoster virus replicating within sensory neurons, leading to inflammation and persistent neuropathic pain that may evolve into postherpetic neuralgia. The clinical course features continuous or lingering pain rather than very brief, electric, triggerable paroxysms; skin findings are typical, and examination often reveals cutaneous lesions. The absence of rash and the paroxysmal, touch- precipitated pattern make zoster reactivation unlikely here. Bottom line: Trigeminal neuralgia most commonly results from microvascular compression of the trigeminal nerve root by an aberrant arterial loop, producing focal demyelination and ephaptic cross-talk between sensory fibers. This pathology converts normal tactile stimuli into intense paroxysmal pain, often precipitated by light touch or facial movement, and is managed with sodium channel–blocking anticonvulsants. Anatomy Neurology (Disorders of peripheral nerves and muscles) None"	"E. Viral reactivation in the trigeminal ganglion the preferred surgical option, physically separating the offending vessel from the nerve root to relieve compression. Other procedures include percutaneous radiofrequency rhizotomy or gamma knife radiosurgery, which selectively damage pain fibers to reduce symptoms. Wrong answer explanations: Choice A: Axonal demyelination of facial motor fibers produces an acute, lower motor neuron palsy of cranial nerve VII with forehead involvement, loss of nasolabial fold, impaired eye closure, hyperacusis from stapedius weakness, and possible loss of taste on the anterior two thirds of the tongue. Pathology involves inflammatory demyelination of the facial nerve within the facial canal, leading to conduction block and flaccid facial weakness rather than paroxysmal pain. Symptoms evolve over hours to days and are not characteristically stimulus-triggered. Neurologic examination is abnormal between episodes in true facial nerve palsy. The vignette shows shock-like, touch-precipitated facial pain with a normal exam between attacks, which does not fit facial motor fiber demyelination. Choice B: Compression of the geniculate ganglion affects the sensory and parasympathetic components of the facial nerve, often causing deep otalgia, altered taste, decreased lacrimation, and progressive facial weakness from involvement of adjacent motor fibers. Tumor-related compression typically produces gradually worsening, persistent deficits rather than brief, electric, trigger-induced pain spells. Examination frequently reveals facial asymmetry or sensory changes, and imaging often shows a mass along the facial nerve pathway. The case features normal interictal neurologic findings and stimulus-evoked paroxysms in the trigeminal distribution, which are not explained by geniculate ganglion compression. Choice D: Small-vessel ischemia of brainstem sensory nuclei reflects lacunar pathology from lipohyalinosis or microatheroma in long-standing hypertension or diabetes, producing sustained sensory loss, dysesthesias, or ataxic syndromes depending on the tract involved. Deficits are continuous, often with accompanying objective signs on examination, and onset correlates with an ischemic event rather than dozens of brief attacks per day. Pain from central post-stroke phenomena is typically persistent or waxing–waning, not seconds-long shocks triggered by light touch. A normal neurologic examination between episodes and stimulus sensitivity argue strongly against a lacunar ischemic mechanism. Choice E: Viral reactivation in the trigeminal ganglion classically causes herpes zoster in the V1–V3 dermatomes, presenting with prodromal burning pain followed by a unilateral vesicular eruption on an erythematous base and possible ocular involvement with V1 disease. Pathogenesis involves latent varicella-zoster virus replicating within sensory neurons, leading to inflammation and persistent neuropathic pain that may evolve into postherpetic neuralgia. The clinical course features continuous or lingering pain rather than very brief, electric, triggerable paroxysms; skin findings are typical, and examination often reveals cutaneous lesions. The absence of rash and the paroxysmal, touch- precipitated pattern make zoster reactivation unlikely here. Bottom line: Trigeminal neuralgia most commonly results from microvascular compression of the trigeminal nerve root by an aberrant arterial loop, producing focal demyelination and ephaptic cross-talk between sensory fibers. This pathology converts normal tactile stimuli into intense paroxysmal pain, often precipitated by light touch or facial movement, and is managed with sodium channel–blocking anticonvulsants. Anatomy Neurology (Disorders of peripheral nerves and muscles) None

The correct answer is E"	General
"abnormalities such as miosis. A classic USMLE vignette may describe the patient as waking up in the middle of the night, pacing around due to the unbearable pain, with each episode lasting 15 to 180 minutes — significantly longer than trigeminal neuralgia. Choice B: Temporal arteritis, also known as giant cell arteritis, usually affects patients over the age of 50 and presents with unilateral or occasionally bilateral throbbing headaches that are persistent rather than episodic. It is often accompanied by systemic features like low-grade fever, elevated ESR, and symptoms of polymyalgia rheumatica such as proximal muscle stiffness. Jaw claudication (pain with chewing) is a hallmark clue, and vision loss is the most feared complication, which is why high-dose steroids are given immediately before biopsy. In contrast, this patient’s pain is brief, stabbing, triggered by talking or chewing, and localized to the cheek/jaw without systemic or visual symptoms.
A. Cluster headache Choice C: Migraine typically presents as a unilateral throbbing or pulsating headache lasting several hours and is often preceded by visual or auditory auras. The pain is usually not triggered by light touch or daily activities and does not occur in sharp, stabbing bursts like trigeminal neuralgia. Management includes NSAIDs for mild attacks and triptans (5-HT agonists) for abortive treatment, while propranolol can be used for prophylaxis. Unlike this patient’s episodes, migraines are longer in duration, not triggered by actions like chewing or talking, and are more commonly associated with photophobia, phonophobia, or nausea. B. Giant cell arteritis Choice D: Temporomandibular joint disorder (TMJ) typically presents with jaw pain that worsens with chewing, often accompanied by clicking sounds or tenderness near the joint. It is a musculoskeletal issue rather than a neuropathic one, and the pain is usually dull, aching, and persistent, not sharp or electric in nature. Although chewing can trigger C. Migraine both TMJ pain and trigeminal neuralgia, TMJ pain is longer-lasting and does not occur in sudden, stabbing episodes. It can sometimes be mistaken for jaw claudication in giant cell arteritis, but unlike GCA, TMJ dysfunction does not cause systemic symptoms such as fever or elevated ESR. D. Temporomandibular joint disorder Bottom line: E. Trigeminal neuralgia Trigeminal neuralgia is the answer on USMLE for sudden, severe, lancinating facial pain lasting seconds, often triggered by light touch, talking, or cold wind. It results from irritation or compression of the trigeminal nerve, which originates from the pons. Carbamazepine is the first-line treatment for prevention. Pathology Neurology (Disorders of peripheral nerves and muscles) None Subject System Topic A 27-year-old woman comes to the neurology clinic due to intermittent visual disturbances and difficulty focusing when shifting her gaze. She reports that, over the"	"D. Temporomandibular joint disorder Bottom line:

past few weeks, she has developed double vision when looking to the left side"	General
"hand, a lesion in the abducens nucleus would produce a horizontal gaze palsy, in which both eyes fail to move toward the side of the lesion due to interruption of both direct and internuclear signaling. In this case, the patient has intact abduction of both eyes and preserved conjugate gaze to the right side, making both a right abducens nerve palsy this patient’s condition? and right abducens nucleus lesion highly unlikely. Choice B: The left medial longitudinal fasciculus (MLF) transmits signals from the right abducens nucleus to the left oculomotor nucleus, coordinating rightward gaze. A lesion in the left MLF would impair left eye adduction during rightward gaze. However, this patient shows impaired adduction of the right eye during leftward gaze, indicating that the left MLF is intact and functioning. Choice E: The right oculomotor nerve (cranial nerve III) innervates all extraocular muscles except the lateral rectus (LR6, abducens nerve) and the superior oblique (SO4, trochlear nerve). A complete oculomotor nerve lesion causes a “down and out” eye, ptosis, and a dilated pupil. This patient has none of those features and shows a specific deficit: impaired adduction of the right eye only during conjugate leftward gaze, not in primary gaze or convergence, which makes oculomotor nerve damage unlikely.
A. Left abducens nerve Bottom line: B. Left medial longitudinal fasciculus Internuclear ophthalmoplegia is caused by a lesion in the medial longitudinal fasciculus, which disrupts the connection between the contralateral abducens nucleus and the ipsilateral oculomotor nucleus, impairing adduction of the affected eye during horizontal gaze. It presents with impaired adduction on lateral gaze and preserved convergence, and C. Right abducens nucleus is classically associated with multiple sclerosis in young patients and stroke in older adults. D. Right medial longitudinal fasciculus Anatomy Neurology (Demyelinating diseases) None Subject System Topic E. Right oculomotor nerve"	"C. Right abducens nucleus is classically associated with multiple sclerosis in young patients and stroke in older adults.

The correct answer is C"	General
